Test ID,GWD (m),Elevation,L (km),L_new (km),Slope (%),PGA (g),Target
182,0.370808690786362,0.909115791320801,0.319116998505932,0.246135701819695,5.46573877334595,0.546270251274109,False
15635,1.30089592933655,1.12300908565521,0.211770466067273,0.187981209227727,0.905948281288147,0.532398283481598,False
8292,1.30089592933655,0.847857534885406,0.195947249762326,0.174451368601694,0.849103987216949,0.532398283481598,False
15629,1.78821229934692,2.04432511329651,0.115795053124801,0.116455862691242,0.451033920049667,0.542306661605835,False
183,1.63751721382141,2.00379657745361,0.13726534762651,0.119888758751451,0.941866040229797,0.545783579349518,True
158,1.16564297676086,0.992153584957123,0.0738850822788839,0.0844962164857102,2.69928956031799,0.535794198513031,False
180,2.12136387825012,1.93361079692841,0.11974509495207,0.107282332634986,1.18778133392334,0.528980135917664,False
173,1.28866636753082,1.19156110286713,0.0406330523952979,0.0603229609770016,2.76604318618774,0.539045095443726,True
161,1.88451457023621,1.69200837612152,0.064008641601601,0.0767258790151338,0.173424988985062,0.535901963710785,True
179,1.48212969303131,1.48814654350281,0.0032087244602594,0.0369479657346184,3.22094798088074,0.539283394813538,True
170,1.80996406078339,2.10490250587463,0.0070985284453403,0.0256015322914425,1.90444338321686,0.532439410686493,False
184,1.80996406078339,2.10490250587463,0.0070985284453403,0.0256015322914425,1.90444338321686,0.532439410686493,False
178,1.723188996315,1.75474345684052,0.007538969917972,0.0287852850783145,0.962259590625763,0.535901963710785,True
15767,1.12090420722961,1.48816525936127,0.0433904741559762,0.0513437422019251,0.580253124237061,0.542621433734894,False
38484,2.41810083389282,3.39266300201416,1.50673132137896,0.180795108410486,0.892346978187561,0.397815257310867,False
25645,2.41810083389282,3.36769795417786,1.49624300475261,0.189896470330123,1.01684391498566,0.397815257310867,False
38483,2.39033508300781,3.29210901260376,1.5070541253839,0.166436354353735,1.38475644588471,0.400288015604019,False
38482,2.36875343322754,3.28592538833618,1.48935312963056,0.163009122460159,0.582385718822479,0.400288015604019,True
43479,1.61143314838409,2.91404414176941,1.45462403715056,0.228133009635676,1.83270978927612,0.400288015604019,False
26301,1.28009116649628,2.21227788925171,1.52468039650509,0.0846550784410222,1.35316944122315,0.397167950868607,True
25647,2.31873750686645,3.22474956512451,1.46979351522959,0.179669130523327,0.26705327630043,0.400288015604019,False
38706,1.51659786701202,2.30710029602051,1.49157381578079,0.108152847731763,2.30380463600159,0.397167950868607,True
34643,1.51659786701202,2.30710029602051,1.49148517336064,0.108278999174292,2.30380463600159,0.397167950868607,True
33251,1.67182302474976,2.50729060173035,1.41088041481673,0.256259607908078,0.946592092514038,0.403432130813599,False
43739,1.27494645118713,2.12971973419189,1.5202669906253,0.0472169790745871,0.142425581812859,0.397167950868607,True
38707,1.47643053531647,2.22671508789062,1.48392247815168,0.102339540980198,1.81927621364594,0.397167950868607,True
34644,1.47643053531647,2.22671508789062,1.48393976871487,0.102288533334085,1.81927621364594,0.397167950868607,True
34645,1.9617280960083,2.65208220481873,1.45874288377335,0.129976120368504,2.60422968864441,0.400288015604019,True
38708,1.9617280960083,2.65208220481873,1.45865498523901,0.129963032656733,2.60422968864441,0.400288015604019,True
33252,1.54010212421417,2.59854769706726,1.401293912598,0.238399464714168,0.959357500076294,0.403432130813599,False
43740,1.41778564453125,2.26175427436829,1.50103769225099,0.0367750186260537,0.181400254368782,0.397167950868607,True
43738,1.36885786056519,1.98642301559448,1.4828932827199,0.0627434711089382,1.21172308921814,0.397167950868607,True
17688,1.36885786056519,1.95288002490997,1.47334382571377,0.0648649324671712,1.21172308921814,0.397167950868607,True
17643,1.6399130821228,2.45863389968872,1.37692090771335,0.216430046466891,1.60867929458618,0.400288015604019,False
